glycan,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref,taxon_id
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3/6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-2/3/6)Man(a1-3/6)[Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-2/3/6)Man(a1-3/6)[Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-2/3/6)Man(a1-3/6)[Man(a1-3/6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Hex(?1-3)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Hex(?1-3)][Hex(?1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Hex(?1-?)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Xyl(b1-2)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Xyl(b1-2)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Xyl(b1-2)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Hex(?1-3)][Hex(?1-6)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Xyl(b1-2)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Hex(?1-?)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-3/4/6)}{Hex(?1-?)}Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Man(a1-3/6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-3/6)}{Hex(?1-?)}Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-3/6)}{Hex(?1-?)}Xyl(b1-2)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-?)}Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-?)}{Hex(?1-?)}Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-?)}{Hex(?1-?)}Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-?)}{Hex(?1-?)}Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-?)}{Hex(?1-?)}GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-?)}{Hex(?1-?)}Man(a1-3)Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Fuc(a1-?)}{Hex(?1-?)}Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Hex(?1-?)}Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Man(a1-2/3/6)}Man(a1-2/3/6)Man(a1-3/6)[Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Man(a1-2/3/6)}Man(a1-2/3/6)Man(a1-3/6)[Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Man(a1-2/3/6)}{Man(a1-2/3/6)}Man(a1-2/3/6)Man(a1-3/6)[Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Man(a1-2/3/6)}{Man(a1-2/3/6)}{Man(a1-2/3/6)}Man(a1-2/3/6)Man(a1-3/6)[Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
{Man(a1-2/3/6)}{Man(a1-2/3/6)}{Man(a1-2/3/6)}{Man(a1-2/3/6)}Man(a1-2/3/6)Man(a1-3/6)[Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ostrea_edulis,Ostrea,Ostreidae,Ostreida,Bivalvia,Mollusca,Animalia,Eukarya,https://www.mdpi.com/1660-3397/21/6/342,37623
Gal(b1-4)Glc-ol,Otolemur_crassicaudatus,Otolemur,Galagidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22311613/,9463
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Otolemur_crassicaudatus,Otolemur,Galagidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22311613/,9463
Gal(b1-6)Gal(b1-4)Glc-ol,Otolemur_crassicaudatus,Otolemur,Galagidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22311613/,9463
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Otolemur_crassicaudatus,Otolemur,Galagidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22311613/,9463
Neu5Gc(a2-3)Gal(b1-4)Glc-ol,Otolemur_crassicaudatus,Otolemur,Galagidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22311613/,9463
Gal(b1-4)Glc-ol,Ovibos_moschatus,Ovibos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/3653340/,37176
Fuc(a1-2)Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-3)GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(a1-3)[Gal(a1-6)]Gal(b1-3)GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-3)Gal(b1-3)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-3)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-3)GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc1Cer,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32280958/,
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-3)GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc1Cer,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32280958/,
Fuc(a1-2)Gal(b1-3)[Neu5Gc(a2-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-4)Glc-ol,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/OVIS%20ARIES,
Fuc(a1-2)Gal(b1-4)GlcNAc(a1-3)Gal(?1-3)[GlcNAc(?1-3/4)Gal(b1-4)GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,,
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/38287599/,
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,gwb,
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc1Cer,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32280958/,
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(?1-?)Gal(?1-3)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,,
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(a1-4)Gal(b1-3)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,gwb,
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)Gal(b1-3)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,gwb,
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34928137/,
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Man(a1-3/6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/38287599/,
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc1Cer,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32280958/,
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)GalOS(b1-3)GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)[Gal(a1-3)]Gal(b1-3)[Fuc(a1-3)GlcNAc6S(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)[Gal(a1-3)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)[Gal(a1-3)]Gal(b1-3)[Neu5Ac(a2-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)[GalNAc(b1-3)]Gal(b1-3)GlcNAc(b1-3)Gal,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)[GlcA(b1-?)]Gal(b1-3)[Neu5GcOS(a2-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)[GlcNAc(b1-3)]Gal(b1-3)GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-2)[Neu5Gc(a2-3)]Gal(b1-3)GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-3)Gal(b1-?)[Fuc(a1-?)]Gal(b1-3)[GlcNAc6S(b1-6)]GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
Fuc(a1-3)GlcNAc(b1-2)[Fuc(a1-3)GlcNAc(b1-4)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/38287599/,
Fuc(a1-3)GlcNAc(b1-2/4/6)[GlcNAc(b1-2/4/6)]Man(a1-3/6)[GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/38287599/,
Fuc(a1-3)GlcNAc(b1-6)GalNAc,Ovis_aries,Ovis,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34379775/,
